label_name	bbox_x	bbox_y	bbox_width	bbox_height	image_name	image_width	image_height
sp02	1947	294	103	131	sp02_img02.jpg	2644	2643
sp02	2096	411	98	126	sp02_img02.jpg	2644	2643
sp02	766	232	121	96	sp02_img03.jpg	2550	2562
sp02	1077	133	81	106	sp02_img03.jpg	2550	2562
sp02	1147	83	71	77	sp02_img03.jpg	2550	2562
sp02	1176	128	96	106	sp02_img03.jpg	2550	2562
sp02	2001	395	106	115	sp02_img03.jpg	2550	2562
sp02	1992	474	120	101	sp02_img03.jpg	2550	2562
sp02	850	607	126	116	sp02_img03.jpg	2550	2562
sp02	904	815	111	105	sp02_img03.jpg	2550	2562
sp02	603	1121	106	126	sp02_img03.jpg	2550	2562
sp02	213	1383	120	121	sp02_img03.jpg	2550	2562
sp02	371	1487	125	96	sp02_img03.jpg	2550	2562
sp02	628	2030	130	121	sp02_img03.jpg	2550	2562
sp02	816	2208	120	126	sp02_img03.jpg	2550	2562
sp02	1039	2134	74	116	sp02_img03.jpg	2550	2562
sp02	1118	2124	85	101	sp02_img03.jpg	2550	2562
sp02	1517	2159	116	96	sp02_img03.jpg	2550	2562
sp02	1250	2228	126	91	sp02_img03.jpg	2550	2562
sp02	1488	1492	115	125	sp02_img03.jpg	2550	2562
sp02	1589	1492	87	120	sp02_img03.jpg	2550	2562
sp02	1384	1595	150	141	sp02_img03.jpg	2550	2562
sp02	1473	1828	100	101	sp02_img03.jpg	2550	2562
sp02	1418	1991	111	86	sp02_img03.jpg	2550	2562
sp02	1438	2085	116	95	sp02_img03.jpg	2550	2562
sp02	1576	1605	116	101	sp02_img03.jpg	2550	2562
sp02	1660	1605	116	121	sp02_img03.jpg	2550	2562
sp02	1942	1744	121	140	sp02_img03.jpg	2550	2562
sp02	1705	1724	91	106	sp02_img03.jpg	2550	2562
sp02	1458	1121	155	170	sp02_img03.jpg	2550	2562
sp02	1646	1047	140	150	sp02_img03.jpg	2550	2562
sp02	244	611	122	104	sp02_img03.jpg	2550	2562
sp02	149	913	104	117	sp02_img03.jpg	2550	2562
sp02	108	1044	117	108	sp02_img03.jpg	2550	2562
sp02	54	1288	95	99	sp02_img03.jpg	2550	2562
sp02	86	1405	72	99	sp02_img03.jpg	2550	2562
sp02	113	1513	95	95	sp02_img03.jpg	2550	2562
sp02	131	1617	95	90	sp02_img03.jpg	2550	2562
sp02	1941	293	131	116	sp02_img04.jpg	2701	2718
sp02	1946	397	150	121	sp02_img04.jpg	2701	2718
sp02	1057	170	140	96	sp02_img04.jpg	2701	2718
sp02	1017	111	61	100	sp02_img04.jpg	2701	2718
sp02	958	195	86	90	sp02_img04.jpg	2701	2718
sp02	671	303	121	141	sp02_img04.jpg	2701	2718
sp02	197	802	101	126	sp02_img04.jpg	2701	2718
sp02	123	1148	125	111	sp02_img04.jpg	2701	2718
sp02	98	1287	121	115	sp02_img04.jpg	2701	2718
sp02	83	1539	96	110	sp02_img04.jpg	2701	2718
sp02	138	1662	71	121	sp02_img04.jpg	2701	2718
sp02	187	1776	106	100	sp02_img04.jpg	2701	2718
sp02	202	1879	106	106	sp02_img04.jpg	2701	2718
sp02	261	1627	135	101	sp02_img04.jpg	2701	2718
sp02	449	1677	150	125	sp02_img04.jpg	2701	2718
sp02	622	1291	145	96	sp02_img04.jpg	2701	2718
sp02	894	876	135	151	sp02_img04.jpg	2701	2718
sp02	815	713	130	101	sp02_img04.jpg	2701	2718
sp02	1714	1025	150	175	sp02_img04.jpg	2701	2718
sp02	1526	1143	190	170	sp02_img04.jpg	2701	2718
sp02	1704	1504	101	130	sp02_img04.jpg	2701	2718
sp02	1630	1504	110	130	sp02_img04.jpg	2701	2718
sp02	1556	1667	130	130	sp02_img04.jpg	2701	2718
sp02	1832	1598	111	125	sp02_img04.jpg	2701	2718
sp02	1734	1593	115	165	sp02_img04.jpg	2701	2718
sp02	1852	1707	155	155	sp02_img04.jpg	2701	2718
sp02	2114	1692	126	140	sp02_img04.jpg	2701	2718
sp02	1635	1879	140	96	sp02_img04.jpg	2701	2718
sp02	1600	2047	150	116	sp02_img04.jpg	2701	2718
sp02	1630	2141	145	126	sp02_img04.jpg	2701	2718
sp02	1724	2161	160	170	sp02_img04.jpg	2701	2718
sp02	1467	2304	150	136	sp02_img04.jpg	2701	2718
sp02	1323	2220	126	131	sp02_img04.jpg	2701	2718
sp02	1220	2250	135	145	sp02_img04.jpg	2701	2718
sp02	1027	2364	150	160	sp02_img04.jpg	2701	2718
sp02	805	2196	155	150	sp02_img04.jpg	2701	2718
sp02	1431	85	119	68	sp02_img05.jpg	2687	2664
sp02	1435	127	123	88	sp02_img05.jpg	2687	2664
sp02	1003	122	92	63	sp02_img05.jpg	2687	2664
sp02	930	144	127	93	sp02_img05.jpg	2687	2664
sp02	729	222	91	66	sp02_img05.jpg	2687	2664
sp02	691	262	115	99	sp02_img05.jpg	2687	2664
sp02	660	293	90	105	sp02_img05.jpg	2687	2664
sp02	620	310	79	76	sp02_img05.jpg	2687	2664
sp02	612	295	85	68	sp02_img05.jpg	2687	2664
sp02	514	363	101	69	sp02_img05.jpg	2687	2664
sp02	445	502	131	101	sp02_img05.jpg	2687	2664
sp02	478	432	95	84	sp02_img05.jpg	2687	2664
sp02	1138	415	120	116	sp02_img05.jpg	2687	2664
sp02	1630	408	80	86	sp02_img05.jpg	2687	2664
sp02	1421	537	122	111	sp02_img05.jpg	2687	2664
sp02	1350	643	106	102	sp02_img05.jpg	2687	2664
sp02	1410	680	107	93	sp02_img05.jpg	2687	2664
sp02	1228	709	119	107	sp02_img05.jpg	2687	2664
sp02	1287	834	92	90	sp02_img05.jpg	2687	2664
sp02	1134	843	108	77	sp02_img05.jpg	2687	2664
sp02	1145	913	44	37	sp02_img05.jpg	2687	2664
sp02	1179	882	67	64	sp02_img05.jpg	2687	2664
sp02	1059	885	107	103	sp02_img05.jpg	2687	2664
sp02	1132	912	88	100	sp02_img05.jpg	2687	2664
sp02	1214	936	87	89	sp02_img05.jpg	2687	2664
sp02	1383	999	61	55	sp02_img05.jpg	2687	2664
sp02	1279	1022	77	87	sp02_img05.jpg	2687	2664
sp02	1371	874	77	89	sp02_img05.jpg	2687	2664
sp02	1482	797	96	101	sp02_img05.jpg	2687	2664
sp02	1554	840	110	93	sp02_img05.jpg	2687	2664
sp02	1406	924	68	77	sp02_img05.jpg	2687	2664
sp02	1448	887	65	75	sp02_img05.jpg	2687	2664
sp02	1496	903	73	63	sp02_img05.jpg	2687	2664
sp02	1481	947	63	52	sp02_img05.jpg	2687	2664
sp02	1447	967	62	71	sp02_img05.jpg	2687	2664
sp02	1504	960	70	73	sp02_img05.jpg	2687	2664
sp02	1320	1036	97	96	sp02_img05.jpg	2687	2664
sp02	1311	1120	84	96	sp02_img05.jpg	2687	2664
sp02	1363	1145	97	89	sp02_img05.jpg	2687	2664
sp02	1396	1192	117	94	sp02_img05.jpg	2687	2664
sp02	1095	1148	124	113	sp02_img05.jpg	2687	2664
sp02	1152	1212	107	90	sp02_img05.jpg	2687	2664
sp02	1133	1312	126	111	sp02_img05.jpg	2687	2664
sp02	1522	1028	81	82	sp02_img05.jpg	2687	2664
sp02	1555	985	60	81	sp02_img05.jpg	2687	2664
sp02	1634	1002	77	86	sp02_img05.jpg	2687	2664
sp02	1602	1003	51	86	sp02_img05.jpg	2687	2664
sp02	1573	1081	87	102	sp02_img05.jpg	2687	2664
sp02	1671	1094	73	67	sp02_img05.jpg	2687	2664
sp02	1658	1143	95	75	sp02_img05.jpg	2687	2664
sp02	1740	954	108	97	sp02_img05.jpg	2687	2664
sp02	1739	1036	87	91	sp02_img05.jpg	2687	2664
sp02	1722	1197	103	110	sp02_img05.jpg	2687	2664
sp02	1784	1180	74	64	sp02_img05.jpg	2687	2664
sp02	1770	1152	73	48	sp02_img05.jpg	2687	2664
sp02	1778	1109	63	51	sp02_img05.jpg	2687	2664
sp02	1825	1114	42	99	sp02_img05.jpg	2687	2664
sp02	1852	1126	44	79	sp02_img05.jpg	2687	2664
sp02	1861	1101	76	72	sp02_img05.jpg	2687	2664
sp02	1869	1157	96	62	sp02_img05.jpg	2687	2664
sp02	1866	1204	91	65	sp02_img05.jpg	2687	2664
sp02	1957	1165	102	110	sp02_img05.jpg	2687	2664
sp02	1912	1251	77	86	sp02_img05.jpg	2687	2664
sp02	1972	1247	63	61	sp02_img05.jpg	2687	2664
sp02	1947	1296	92	68	sp02_img05.jpg	2687	2664
sp02	2029	1290	108	107	sp02_img05.jpg	2687	2664
sp02	1985	1321	91	104	sp02_img05.jpg	2687	2664
sp02	2188	920	94	104	sp02_img05.jpg	2687	2664
sp02	2179	999	121	111	sp02_img05.jpg	2687	2664
sp02	2067	538	131	133	sp02_img05.jpg	2687	2664
sp02	2260	930	97	120	sp02_img05.jpg	2687	2664
sp02	2312	1302	138	123	sp02_img05.jpg	2687	2664
sp02	2060	1550	90	103	sp02_img05.jpg	2687	2664
sp02	2137	1555	90	111	sp02_img05.jpg	2687	2664
sp02	2058	1635	93	109	sp02_img05.jpg	2687	2664
sp02	2146	1648	89	111	sp02_img05.jpg	2687	2664
sp02	2271	1696	125	128	sp02_img05.jpg	2687	2664
sp02	2119	1773	105	103	sp02_img05.jpg	2687	2664
sp02	2032	1806	114	106	sp02_img05.jpg	2687	2664
sp02	2030	1925	107	105	sp02_img05.jpg	2687	2664
sp02	1987	2060	106	100	sp02_img05.jpg	2687	2664
sp02	1910	2106	111	118	sp02_img05.jpg	2687	2664
sp02	1905	2001	107	109	sp02_img05.jpg	2687	2664
sp02	1830	1989	86	115	sp02_img05.jpg	2687	2664
sp02	1757	1984	96	112	sp02_img05.jpg	2687	2664
sp02	1714	2117	107	113	sp02_img05.jpg	2687	2664
sp02	1789	2139	93	99	sp02_img05.jpg	2687	2664
sp02	1356	2216	142	133	sp02_img05.jpg	2687	2664
sp02	1190	2065	115	114	sp02_img05.jpg	2687	2664
sp02	1098	1575	133	115	sp02_img05.jpg	2687	2664
sp02	1071	1713	99	97	sp02_img05.jpg	2687	2664
sp02	1031	1773	101	84	sp02_img05.jpg	2687	2664
sp02	1092	1858	82	86	sp02_img05.jpg	2687	2664
sp02	1186	1952	106	112	sp02_img05.jpg	2687	2664
sp02	1114	2038	96	95	sp02_img05.jpg	2687	2664
sp02	1068	2019	81	79	sp02_img05.jpg	2687	2664
sp02	968	2029	102	69	sp02_img05.jpg	2687	2664
sp02	976	2083	118	76	sp02_img05.jpg	2687	2664
sp02	1102	1956	73	82	sp02_img05.jpg	2687	2664
sp02	1031	1940	83	91	sp02_img05.jpg	2687	2664
sp02	1044	1874	82	79	sp02_img05.jpg	2687	2664
sp02	962	1907	92	93	sp02_img05.jpg	2687	2664
sp02	959	1821	82	69	sp02_img05.jpg	2687	2664
sp02	947	1754	80	84	sp02_img05.jpg	2687	2664
sp02	980	1664	103	109	sp02_img05.jpg	2687	2664
sp02	895	1702	99	84	sp02_img05.jpg	2687	2664
sp02	872	1748	90	71	sp02_img05.jpg	2687	2664
sp02	870	1804	73	80	sp02_img05.jpg	2687	2664
sp02	882	1870	85	82	sp02_img05.jpg	2687	2664
sp02	801	1881	90	90	sp02_img05.jpg	2687	2664
sp02	843	1854	83	65	sp02_img05.jpg	2687	2664
sp02	808	1797	88	88	sp02_img05.jpg	2687	2664
sp02	740	1807	90	102	sp02_img05.jpg	2687	2664
sp02	642	1751	79	107	sp02_img05.jpg	2687	2664
sp02	692	1777	79	87	sp02_img05.jpg	2687	2664
sp02	551	1726	102	103	sp02_img05.jpg	2687	2664
sp02	490	1694	113	78	sp02_img05.jpg	2687	2664
sp02	472	1647	120	75	sp02_img05.jpg	2687	2664
sp02	501	1587	93	77	sp02_img05.jpg	2687	2664
sp02	463	1549	105	84	sp02_img05.jpg	2687	2664
sp02	618	1510	123	125	sp02_img05.jpg	2687	2664
sp02	424	2118	93	89	sp02_img05.jpg	2687	2664
sp02	478	2190	72	78	sp02_img05.jpg	2687	2664
sp02	534	2176	98	93	sp02_img05.jpg	2687	2664
sp02	615	2232	119	119	sp02_img05.jpg	2687	2664
sp02	920	2216	144	124	sp02_img05.jpg	2687	2664
sp02	907	2353	124	100	sp02_img05.jpg	2687	2664
sp02	903	2418	117	96	sp02_img05.jpg	2687	2664
sp02	1152	2404	133	134	sp02_img05.jpg	2687	2664
sp02	129	1596	105	73	sp02_img05.jpg	2687	2664
sp02	128	1523	98	90	sp02_img05.jpg	2687	2664
sp02	252	1462	114	118	sp02_img05.jpg	2687	2664
sp02	357	1406	80	98	sp02_img05.jpg	2687	2664
sp02	424	1411	90	67	sp02_img05.jpg	2687	2664
sp02	413	1466	78	82	sp02_img05.jpg	2687	2664
sp02	464	1446	94	92	sp02_img05.jpg	2687	2664
sp02	435	1351	90	82	sp02_img05.jpg	2687	2664
sp02	447	1284	99	79	sp02_img05.jpg	2687	2664
sp02	394	1303	82	73	sp02_img05.jpg	2687	2664
sp02	265	1285	100	100	sp02_img05.jpg	2687	2664
sp02	136	1316	121	107	sp02_img05.jpg	2687	2664
sp02	118	1084	73	82	sp02_img05.jpg	2687	2664
sp02	162	1113	94	91	sp02_img05.jpg	2687	2664
sp02	329	1237	79	73	sp02_img05.jpg	2687	2664
sp02	385	1229	66	84	sp02_img05.jpg	2687	2664
sp02	418	1185	107	97	sp02_img05.jpg	2687	2664
sp02	575	1091	120	124	sp02_img05.jpg	2687	2664
sp02	352	1134	70	79	sp02_img05.jpg	2687	2664
sp02	279	1132	98	93	sp02_img05.jpg	2687	2664
sp02	339	1060	90	79	sp02_img05.jpg	2687	2664
sp02	310	1050	72	71	sp02_img05.jpg	2687	2664
sp02	245	1050	88	77	sp02_img05.jpg	2687	2664
sp02	290	1011	75	56	sp02_img05.jpg	2687	2664
sp02	300	975	86	61	sp02_img05.jpg	2687	2664
sp02	222	992	91	66	sp02_img05.jpg	2687	2664
sp02	340	902	78	83	sp02_img05.jpg	2687	2664
sp02	275	940	69	61	sp02_img05.jpg	2687	2664
sp02	241	929	59	52	sp02_img05.jpg	2687	2664
sp02	202	901	78	54	sp02_img05.jpg	2687	2664
sp02	140	955	70	59	sp02_img05.jpg	2687	2664
sp02	274	890	68	58	sp02_img05.jpg	2687	2664
sp02	299	863	82	52	sp02_img05.jpg	2687	2664
sp02	296	824	89	56	sp02_img05.jpg	2687	2664
sp02	312	783	79	55	sp02_img05.jpg	2687	2664
sp02	304	750	77	54	sp02_img05.jpg	2687	2664
sp02	336	717	64	69	sp02_img05.jpg	2687	2664
sp02	364	678	84	82	sp02_img05.jpg	2687	2664
sp02	248	783	92	77	sp02_img05.jpg	2687	2664
sp02	248	699	75	61	sp02_img05.jpg	2687	2664
sp02	365	638	67	54	sp02_img05.jpg	2687	2664
sp02	322	617	56	67	sp02_img05.jpg	2687	2664
sp02	372	601	71	69	sp02_img05.jpg	2687	2664
sp02	331	570	80	56	sp02_img05.jpg	2687	2664
sp02	416	479	68	57	sp02_img05.jpg	2687	2664
sp02	1337	107	127	58	sp02_img06.jpg	2795	2850
sp02	1348	152	132	83	sp02_img06.jpg	2795	2850
sp02	876	177	111	75	sp02_img06.jpg	2795	2850
sp02	812	212	132	104	sp02_img06.jpg	2795	2850
sp02	589	324	128	67	sp02_img06.jpg	2795	2850
sp02	569	366	132	99	sp02_img06.jpg	2795	2850
sp02	550	405	86	105	sp02_img06.jpg	2795	2850
sp02	487	412	80	58	sp02_img06.jpg	2795	2850
sp02	400	480	108	74	sp02_img06.jpg	2795	2850
sp02	365	568	108	81	sp02_img06.jpg	2795	2850
sp02	331	582	59	63	sp02_img06.jpg	2795	2850
sp02	289	616	78	65	sp02_img06.jpg	2795	2850
sp02	364	635	104	128	sp02_img06.jpg	2795	2850
sp02	218	727	79	58	sp02_img06.jpg	2795	2850
sp02	1047	479	145	130	sp02_img06.jpg	2795	2850
sp02	1572	421	101	97	sp02_img06.jpg	2795	2850
sp02	1367	574	145	132	sp02_img06.jpg	2795	2850
sp02	1175	777	133	130	sp02_img06.jpg	2795	2850
sp02	1311	693	117	130	sp02_img06.jpg	2795	2850
sp02	1373	738	114	103	sp02_img06.jpg	2795	2850
sp02	1448	856	116	106	sp02_img06.jpg	2795	2850
sp02	1251	896	104	111	sp02_img06.jpg	2795	2850
sp02	1084	923	119	87	sp02_img06.jpg	2795	2850
sp02	1006	984	122	118	sp02_img06.jpg	2795	2850
sp02	1116	1012	53	44	sp02_img06.jpg	2795	2850
sp02	1136	963	84	77	sp02_img06.jpg	2795	2850
sp02	1114	1018	84	102	sp02_img06.jpg	2795	2850
sp02	1183	1024	97	100	sp02_img06.jpg	2795	2850
sp02	1359	1079	74	63	sp02_img06.jpg	2795	2850
sp02	1337	949	97	97	sp02_img06.jpg	2795	2850
sp02	1256	1120	92	86	sp02_img06.jpg	2795	2850
sp02	1308	1184	72	51	sp02_img06.jpg	2795	2850
sp02	1314	1129	83	86	sp02_img06.jpg	2795	2850
sp02	1380	990	89	89	sp02_img06.jpg	2795	2850
sp02	1428	957	78	88	sp02_img06.jpg	2795	2850
sp02	1481	968	74	67	sp02_img06.jpg	2795	2850
sp02	1434	1031	74	87	sp02_img06.jpg	2795	2850
sp02	1462	1007	88	56	sp02_img06.jpg	2795	2850
sp02	1484	1034	89	75	sp02_img06.jpg	2795	2850
sp02	1536	885	119	124	sp02_img06.jpg	2795	2850
sp02	1550	1054	77	84	sp02_img06.jpg	2795	2850
sp02	1520	1106	93	81	sp02_img06.jpg	2795	2850
sp02	1602	1067	62	89	sp02_img06.jpg	2795	2850
sp02	1639	1062	70	97	sp02_img06.jpg	2795	2850
sp02	1580	1156	95	103	sp02_img06.jpg	2795	2850
sp02	1673	1156	93	70	sp02_img06.jpg	2795	2850
sp02	1680	1210	100	80	sp02_img06.jpg	2795	2850
sp02	1297	1218	105	99	sp02_img06.jpg	2795	2850
sp02	1375	1234	92	101	sp02_img06.jpg	2795	2850
sp02	1398	1268	119	124	sp02_img06.jpg	2795	2850
sp02	1078	1253	138	126	sp02_img06.jpg	2795	2850
sp02	1147	1326	125	95	sp02_img06.jpg	2795	2850
sp02	1130	1431	143	117	sp02_img06.jpg	2795	2850
sp02	1736	1004	136	105	sp02_img06.jpg	2795	2850
sp02	1745	1092	110	95	sp02_img06.jpg	2795	2850
sp02	1744	1259	119	114	sp02_img06.jpg	2795	2850
sp02	1814	1237	66	59	sp02_img06.jpg	2795	2850
sp02	1797	1204	84	55	sp02_img06.jpg	2795	2850
sp02	1805	1167	70	50	sp02_img06.jpg	2795	2850
sp02	1848	1165	47	98	sp02_img06.jpg	2795	2850
sp02	1874	1170	51	98	sp02_img06.jpg	2795	2850
sp02	1881	1146	97	85	sp02_img06.jpg	2795	2850
sp02	1902	1207	104	64	sp02_img06.jpg	2795	2850
sp02	1900	1248	95	84	sp02_img06.jpg	2795	2850
sp02	1995	1207	121	114	sp02_img06.jpg	2795	2850
sp02	1945	1296	88	99	sp02_img06.jpg	2795	2850
sp02	2016	1293	72	75	sp02_img06.jpg	2795	2850
sp02	1980	1332	120	89	sp02_img06.jpg	2795	2850
sp02	2084	1329	108	103	sp02_img06.jpg	2795	2850
sp02	2028	1371	116	105	sp02_img06.jpg	2795	2850
sp02	2214	1015	138	117	sp02_img06.jpg	2795	2850
sp02	2225	923	92	115	sp02_img06.jpg	2795	2850
sp02	2303	923	100	123	sp02_img06.jpg	2795	2850
sp02	2380	1318	150	136	sp02_img06.jpg	2795	2850
sp02	2130	1606	109	106	sp02_img06.jpg	2795	2850
sp02	2217	1599	103	122	sp02_img06.jpg	2795	2850
sp02	2145	1690	94	106	sp02_img06.jpg	2795	2850
sp02	2233	1709	91	83	sp02_img06.jpg	2795	2850
sp02	2366	1740	137	139	sp02_img06.jpg	2795	2850
sp02	2211	1834	127	105	sp02_img06.jpg	2795	2850
sp02	2127	1871	133	114	sp02_img06.jpg	2795	2850
sp02	2119	2001	139	108	sp02_img06.jpg	2795	2850
sp02	2014	2090	113	114	sp02_img06.jpg	2795	2850
sp02	2102	2140	114	110	sp02_img06.jpg	2795	2850
sp02	2022	2196	123	126	sp02_img06.jpg	2795	2850
sp02	1884	2229	113	124	sp02_img06.jpg	2795	2850
sp02	1825	2223	109	108	sp02_img06.jpg	2795	2850
sp02	1925	2081	100	114	sp02_img06.jpg	2795	2850
sp02	1839	2086	117	115	sp02_img06.jpg	2795	2850
sp02	1452	2356	142	126	sp02_img06.jpg	2795	2850
sp02	1255	2575	147	133	sp02_img06.jpg	2795	2850
sp02	994	2539	142	95	sp02_img06.jpg	2795	2850
sp02	995	2611	144	100	sp02_img06.jpg	2795	2850
sp02	1005	2400	129	118	sp02_img06.jpg	2795	2850
sp02	692	2436	120	128	sp02_img06.jpg	2795	2850
sp02	595	2381	111	101	sp02_img06.jpg	2795	2850
sp02	468	2342	113	76	sp02_img06.jpg	2795	2850
sp02	523	2398	85	88	sp02_img06.jpg	2795	2850
sp02	1026	2195	113	78	sp02_img06.jpg	2795	2850
sp02	1051	2243	107	91	sp02_img06.jpg	2795	2850
sp02	1262	2207	121	135	sp02_img06.jpg	2795	2850
sp02	1251	2103	110	112	sp02_img06.jpg	2795	2850
sp02	1176	2189	104	100	sp02_img06.jpg	2795	2850
sp02	1130	2182	86	86	sp02_img06.jpg	2795	2850
sp02	1153	2109	91	83	sp02_img06.jpg	2795	2850
sp02	1091	2104	87	92	sp02_img06.jpg	2795	2850
sp02	1092	2023	77	91	sp02_img06.jpg	2795	2850
sp02	1148	2010	69	101	sp02_img06.jpg	2795	2850
sp02	1008	2075	100	90	sp02_img06.jpg	2795	2850
sp02	992	1985	91	65	sp02_img06.jpg	2795	2850
sp02	933	2036	81	93	sp02_img06.jpg	2795	2850
sp02	834	2062	103	86	sp02_img06.jpg	2795	2850
sp02	833	1967	79	84	sp02_img06.jpg	2795	2850
sp02	867	2025	88	75	sp02_img06.jpg	2795	2850
sp02	901	1979	83	78	sp02_img06.jpg	2795	2850
sp02	900	1914	84	89	sp02_img06.jpg	2795	2850
sp02	922	1864	95	81	sp02_img06.jpg	2795	2850
sp02	976	1910	91	86	sp02_img06.jpg	2795	2850
sp02	1069	1934	64	83	sp02_img06.jpg	2795	2850
sp02	1103	1918	80	89	sp02_img06.jpg	2795	2850
sp02	761	1990	97	100	sp02_img06.jpg	2795	2850
sp02	717	1962	86	106	sp02_img06.jpg	2795	2850
sp02	662	1943	107	96	sp02_img06.jpg	2795	2850
sp02	573	1918	105	113	sp02_img06.jpg	2795	2850
sp02	1130	1712	126	130	sp02_img06.jpg	2795	2850
sp02	1114	1859	102	112	sp02_img06.jpg	2795	2850
sp02	998	1814	116	115	sp02_img06.jpg	2795	2850
sp02	614	1689	136	128	sp02_img06.jpg	2795	2850
sp02	501	1890	102	74	sp02_img06.jpg	2795	2850
sp02	525	1837	75	66	sp02_img06.jpg	2795	2850
sp02	451	1840	105	85	sp02_img06.jpg	2795	2850
sp02	503	1784	95	75	sp02_img06.jpg	2795	2850
sp02	467	1743	100	99	sp02_img06.jpg	2795	2850
sp02	109	1857	52	57	sp02_img06.jpg	2795	2850
sp02	107	1809	111	92	sp02_img06.jpg	2795	2850
sp02	104	1742	116	89	sp02_img06.jpg	2795	2850
sp02	229	1667	122	114	sp02_img06.jpg	2795	2850
sp02	331	1593	91	106	sp02_img06.jpg	2795	2850
sp02	456	1632	84	100	sp02_img06.jpg	2795	2850
sp02	395	1657	84	85	sp02_img06.jpg	2795	2850
sp02	392	1603	95	61	sp02_img06.jpg	2795	2850
sp02	409	1534	97	83	sp02_img06.jpg	2795	2850
sp02	418	1459	99	83	sp02_img06.jpg	2795	2850
sp02	362	1484	83	87	sp02_img06.jpg	2795	2850
sp02	226	1484	107	92	sp02_img06.jpg	2795	2850
sp02	97	1518	134	117	sp02_img06.jpg	2795	2850
sp02	101	1299	103	114	sp02_img06.jpg	2795	2850
sp02	50	1287	82	89	sp02_img06.jpg	2795	2850
sp02	295	1418	70	80	sp02_img06.jpg	2795	2850
sp02	348	1413	77	94	sp02_img06.jpg	2795	2850
sp02	384	1356	108	114	sp02_img06.jpg	2795	2850
sp02	293	1313	82	79	sp02_img06.jpg	2795	2850
sp02	228	1317	90	93	sp02_img06.jpg	2795	2850
sp02	529	1254	132	130	sp02_img06.jpg	2795	2850
sp02	300	1235	79	91	sp02_img06.jpg	2795	2850
sp02	258	1229	71	75	sp02_img06.jpg	2795	2850
sp02	182	1234	91	76	sp02_img06.jpg	2795	2850
sp02	154	1181	86	75	sp02_img06.jpg	2795	2850
sp02	233	1188	70	58	sp02_img06.jpg	2795	2850
sp02	233	1148	85	72	sp02_img06.jpg	2795	2850
sp02	61	1145	84	73	sp02_img06.jpg	2795	2850
sp02	103	1034	69	65	sp02_img06.jpg	2795	2850
sp02	128	1077	73	66	sp02_img06.jpg	2795	2850
sp02	150	1037	59	56	sp02_img06.jpg	2795	2850
sp02	206	1068	62	63	sp02_img06.jpg	2795	2850
sp02	264	1074	87	83	sp02_img06.jpg	2795	2850
sp02	214	1035	94	60	sp02_img06.jpg	2795	2850
sp02	217	990	92	59	sp02_img06.jpg	2795	2850
sp02	157	959	91	76	sp02_img06.jpg	2795	2850
sp02	222	946	101	64	sp02_img06.jpg	2795	2850
sp02	209	916	95	54	sp02_img06.jpg	2795	2850
sp02	239	881	81	62	sp02_img06.jpg	2795	2850
sp02	270	841	91	85	sp02_img06.jpg	2795	2850
sp02	142	863	73	60	sp02_img06.jpg	2795	2850
sp02	203	848	65	50	sp02_img06.jpg	2795	2850
sp02	187	812	74	67	sp02_img06.jpg	2795	2850
sp02	233	788	48	68	sp02_img06.jpg	2795	2850
sp02	265	806	69	45	sp02_img06.jpg	2795	2850
sp02	262	757	75	63	sp02_img06.jpg	2795	2850
sp02	2051	513	155	155	sp02_img06.jpg	2795	2850
sp02	1285	208	143	118	sp02_img07.jpg	2781	2772
sp02	1120	219	104	118	sp02_img07.jpg	2781	2772
sp02	1183	194	109	124	sp02_img07.jpg	2781	2772
sp02	1221	79	116	78	sp02_img07.jpg	2781	2772
sp02	1627	270	128	131	sp02_img07.jpg	2781	2772
sp02	1744	282	111	117	sp02_img07.jpg	2781	2772
sp02	1938	260	112	118	sp02_img07.jpg	2781	2772
sp02	1834	381	127	131	sp02_img07.jpg	2781	2772
sp02	1675	182	90	76	sp02_img07.jpg	2781	2772
sp02	1737	154	74	100	sp02_img07.jpg	2781	2772
sp02	1696	140	63	59	sp02_img07.jpg	2781	2772
sp02	1444	533	136	123	sp02_img07.jpg	2781	2772
sp02	1486	629	120	101	sp02_img07.jpg	2781	2772
sp02	1673	664	115	137	sp02_img07.jpg	2781	2772
sp02	1890	670	96	93	sp02_img07.jpg	2781	2772
sp02	1811	723	130	117	sp02_img07.jpg	2781	2772
sp02	1950	446	121	128	sp02_img07.jpg	2781	2772
sp02	2082	487	110	119	sp02_img07.jpg	2781	2772
sp02	2054	585	141	131	sp02_img07.jpg	2781	2772
sp02	1286	668	107	109	sp02_img07.jpg	2781	2772
sp02	1356	691	102	107	sp02_img07.jpg	2781	2772
sp02	1020	587	128	119	sp02_img07.jpg	2781	2772
sp02	868	529	149	131	sp02_img07.jpg	2781	2772
sp02	793	211	91	112	sp02_img07.jpg	2781	2772
sp02	872	209	90	114	sp02_img07.jpg	2781	2772
sp02	2197	533	89	109	sp02_img07.jpg	2781	2772
sp02	2264	498	87	90	sp02_img07.jpg	2781	2772
sp02	2351	651	103	112	sp02_img07.jpg	2781	2772
sp02	2276	730	103	92	sp02_img07.jpg	2781	2772
sp02	2279	795	99	86	sp02_img07.jpg	2781	2772
sp02	2440	785	104	109	sp02_img07.jpg	2781	2772
sp02	2354	801	87	93	sp02_img07.jpg	2781	2772
sp02	2354	877	103	69	sp02_img07.jpg	2781	2772
sp02	2290	956	123	122	sp02_img07.jpg	2781	2772
